violation_type,frame,track_id,leader_track_id,class_name,lane,d
Tailgating,355,37,200,car,Outer,0.03596575332150493
Tailgating,355,200,201,car,Outer,1.6331666405850565
Tailgating,355,157,180,car,Outer,2.5151921476032117
Tailgating,356,189,22,car,Outer,1.6703379729667216
Tailgating,356,126,37,car,Outer,0.7832575180006582
Tailgating,356,37,200,car,Outer,0.03730438398041101
Tailgating,356,157,180,car,Outer,2.4986303257359346
Tailgating,357,189,153,car,Outer,0.03428965550443659
Tailgating,357,37,200,car,Outer,0.07252301129210327
Tailgating,357,157,180,car,Outer,2.489236219361522
Tailgating,358,189,153,car,Outer,0.07233542923669274
Tailgating,358,37,200,car,Outer,0.1261312622859971
Tailgating,358,195,203,motorcycle,Outer,3.506710236998371
Tailgating,358,157,180,car,Outer,2.4868936312021823
Tailgating,359,189,153,car,Outer,0.11809356299655764
Tailgating,359,37,200,car,Outer,0.11632434127407232
Tailgating,359,195,203,motorcycle,Outer,2.9512191053192556
Tailgating,359,203,198,car,Outer,3.010828868424088
Tailgating,359,157,180,car,Outer,2.4744105951984894
Tailgating,360,189,153,car,Outer,0.1624570024769747
Tailgating,360,37,200,car,Outer,0.09660494704681623
Tailgating,360,195,203,motorcycle,Outer,2.902731493947625
Tailgating,360,203,198,car,Outer,2.9016481902522373
Tailgating,360,157,180,car,Outer,2.4706520580644162
Tailgating,361,189,153,car,Outer,0.2019144806551592
Tailgating,361,37,200,car,Outer,0.12369077896139194
Tailgating,361,200,201,car,Outer,1.5841720729173965
